"","times","variable","value","sensor"
"377",2015-11-10 11:18:47,"humi",3,"WaterTag"
"378",2015-11-10 11:21:01,"humi",3,"WaterTag"
"379",2015-11-10 11:23:14,"humi",3,"WaterTag"
"380",2015-11-10 11:25:20,"humi",3,"WaterTag"
"381",2015-11-10 11:27:35,"humi",3,"WaterTag"
"382",2015-11-10 11:29:49,"humi",3,"WaterTag"
"383",2015-11-10 11:32:04,"humi",3,"WaterTag"
"384",2015-11-10 11:34:18,"humi",3,"WaterTag"
"385",2015-11-10 11:36:33,"humi",3,"WaterTag"
"386",2015-11-10 11:38:47,"humi",3,"WaterTag"
"387",2015-11-10 11:40:53,"humi",3,"WaterTag"
"388",2015-11-10 11:43:01,"humi",3,"WaterTag"
"389",2015-11-10 04:40:29,"batt",3.12910565932336,"WaterTag"
"390",2015-11-10 04:42:40,"batt",3.11069915544499,"WaterTag"
"391",2015-11-10 04:44:53,"batt",3.12910565932336,"WaterTag"
"392",2015-11-10 04:47:08,"batt",3.11069915544499,"WaterTag"
"393",2015-11-10 04:49:23,"batt",3.11069915544499,"WaterTag"
"394",2015-11-10 04:51:37,"batt",3.11069915544499,"WaterTag"
"395",2015-11-10 04:53:52,"batt",3.11069915544499,"WaterTag"
"396",2015-11-10 04:56:06,"batt",3.11069915544499,"WaterTag"
"397",2015-11-10 04:58:21,"batt",3.11069915544499,"WaterTag"
"398",2015-11-10 05:00:35,"batt",3.11069915544499,"WaterTag"
"399",2015-11-10 05:02:48,"batt",3.11069915544499,"WaterTag"
"400",2015-11-10 05:05:03,"batt",3.11069915544499,"WaterTag"
"401",2015-11-10 05:07:16,"batt",3.11069915544499,"WaterTag"
"402",2015-11-10 05:09:30,"batt",3.11069915544499,"WaterTag"
"403",2015-11-10 05:11:43,"batt",3.11069915544499,"WaterTag"
"404",2015-11-10 05:13:55,"batt",3.11069915544499,"WaterTag"
"405",2015-11-10 05:16:06,"batt",3.11069915544499,"WaterTag"
"406",2015-11-10 05:18:20,"batt",3.11069915544499,"WaterTag"
"407",2015-11-10 05:20:34,"batt",3.11069915544499,"WaterTag"
"408",2015-11-10 05:22:43,"batt",3.11069915544499,"WaterTag"
"409",2015-11-10 05:24:56,"batt",3.11069915544499,"WaterTag"
"410",2015-11-10 05:27:10,"batt",3.11069915544499,"WaterTag"
"411",2015-11-10 05:29:24,"batt",3.11069915544499,"WaterTag"
"412",2015-11-10 05:31:38,"batt",3.11069915544499,"WaterTag"
"413",2015-11-10 05:33:44,"batt",3.11069915544499,"WaterTag"
"414",2015-11-10 05:35:55,"batt",3.11069915544499,"WaterTag"
"415",2015-11-10 05:38:08,"batt",3.11069915544499,"WaterTag"
"416",2015-11-10 05:40:23,"batt",3.11069915544499,"WaterTag"
"417",2015-11-10 05:42:33,"batt",3.11069915544499,"WaterTag"
"418",2015-11-10 05:44:44,"batt",3.11069915544499,"WaterTag"
"419",2015-11-10 05:46:54,"batt",3.11069915544499,"WaterTag"
"420",2015-11-10 05:49:05,"batt",3.11069915544499,"WaterTag"
"421",2015-11-10 05:51:18,"batt",3.11069915544499,"WaterTag"
